#                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NODE_38344_length_8385_cov_86.056360:241-6717      -            726 9010at7898           -           1033         0 1362.6   9.0   1   2         0         0 1091.6   5.5    83   602     1   534     1   546 0.98 -
NODE_38344_length_8385_cov_86.056360:241-6717      -            726 9010at7898           -           1033         0 1362.6   9.0   2   2   3.8e-83   1.7e-81  272.6   0.1   601   742   579   726   561   726 0.95 -
NODE_15344_length_12894_cov_37.093396:6111-6842    -            244 9010at7898           -           1033   8.4e-10   35.2   2.3   1   1   1.4e-10   6.3e-09   32.3   2.3   102   252    58   216    28   242 0.71 -
NODE_24204_length_10621_cov_27.924824:4985-6169    -            395 9010at7898           -           1033   1.2e-09   34.7  17.3   1   2   5.7e-07   2.6e-05   20.4   5.4   225   368    41   185    28   196 0.61 -
NODE_24204_length_10621_cov_27.924824:4985-6169    -            395 9010at7898           -           1033   1.2e-09   34.7  17.3   2   2   2.7e-06   0.00012   18.1   4.3   128   224   198   295   190   374 0.72 -
NODE_30193_length_9547_cov_43.281541:4709-5542     -            278 9010at7898           -           1033   1.2e-09   34.7   7.9   1   3   6.3e-05    0.0029   13.6   0.5   130   186    16    73     1    84 0.64 -
NODE_30193_length_9547_cov_43.281541:4709-5542     -            278 9010at7898           -           1033   1.2e-09   34.7   7.9   2   3   2.9e-05    0.0013   14.7   0.6    94   168    26   102    21   108 0.85 -
NODE_30193_length_9547_cov_43.281541:4709-5542     -            278 9010at7898           -           1033   1.2e-09   34.7   7.9   3   3   6.5e-08     3e-06   23.5   0.6   103   208   105   210   102   243 0.90 -
NODE_37441_length_8505_cov_37.884368:925-4068      -           1048 9010at7898           -           1033   1.4e-09   34.5  47.2   1   5   1.2e-05   0.00055   16.0   6.0    59   161   138   246   113   250 0.74 -
NODE_37441_length_8505_cov_37.884368:925-4068      -           1048 9010at7898           -           1033   1.4e-09   34.5  47.2   2   5     0.098       4.5    3.0   0.3    98   161   271   337   258   350 0.77 -
NODE_37441_length_8505_cov_37.884368:925-4068      -           1048 9010at7898           -           1033   1.4e-09   34.5  47.2   3   5       0.8        36    0.0   1.0    90   165   371   422   344   427 0.49 -
NODE_37441_length_8505_cov_37.884368:925-4068      -           1048 9010at7898           -           1033   1.4e-09   34.5  47.2   4   5     0.003      0.14    8.1   6.7    61   171   497   615   486   633 0.61 -
NODE_37441_length_8505_cov_37.884368:925-4068      -           1048 9010at7898           -           1033   1.4e-09   34.5  47.2   5   5   3.1e-08   1.4e-06   24.5   5.6    52   186   644   783   620   789 0.82 -
NODE_3211_length_21008_cov_46.372758:6387-7217     -            277 9010at7898           -           1033   2.3e-09   33.8   4.3   1   2   5.2e-07   2.4e-05   20.5   0.3   130   252     5   133     2   137 0.73 -
NODE_3211_length_21008_cov_46.372758:6387-7217     -            277 9010at7898           -           1033   2.3e-09   33.8   4.3   2   2   4.9e-05    0.0022   14.0   0.5   238   296   143   203   135   212 0.61 -
NODE_51806_length_6952_cov_32.154677:4684-6237     -            518 9010at7898           -           1033   3.1e-09   33.4  15.9   1   1   3.1e-10   1.4e-08   31.2  15.9    87   367    52   344    24   346 0.79 -
NODE_116848_length_3288_cov_31.103481:735-1658     -            308 9010at7898           -           1033   3.6e-09   33.2   8.8   1   2   9.8e-08   4.5e-06   22.9   0.4   230   359    13   142     3   150 0.82 -
NODE_116848_length_3288_cov_31.103481:735-1658     -            308 9010at7898           -           1033   3.6e-09   33.2   8.8   2   2   9.4e-05    0.0043   13.0   3.7    89   187   149   248   141   298 0.75 -
NODE_19469_length_11719_cov_33.542427:9886-10491   -            202 9010at7898           -           1033   4.6e-09   32.8   8.7   1   2   1.5e-07   7.1e-06   22.2   3.6   112   207     2    98     1   108 0.74 -
NODE_19469_length_11719_cov_33.542427:9886-10491   -            202 9010at7898           -           1033   4.6e-09   32.8   8.7   2   2     7e-05    0.0032   13.5   0.2   127   170   113   156   106   178 0.85 -
NODE_14563_length_13160_cov_39.476993:2741-5425    -            341 9010at7898           -           1033   4.8e-09   32.7   7.1   1   2   1.9e-05   0.00088   15.3   4.2    95   204   120   226   113   228 0.85 -
NODE_14563_length_13160_cov_39.476993:2741-5425    -            341 9010at7898           -           1033   4.8e-09   32.7   7.1   2   2   4.8e-07   2.2e-05   20.6   0.2    52   177   216   340   196   341 0.92 -
NODE_8887_length_15645_cov_36.552618:816-15053     -            564 9010at7898           -           1033   5.1e-09   32.6   0.2   1   3       1.6        72   -1.0   0.0   626   647     2    23     1    35 0.75 -
NODE_8887_length_15645_cov_36.552618:816-15053     -            564 9010at7898           -           1033   5.1e-09   32.6   0.2   2   3      0.33        15    1.3   0.0   789   825    65   104    61   113 0.81 -
NODE_8887_length_15645_cov_36.552618:816-15053     -            564 9010at7898           -           1033   5.1e-09   32.6   0.2   3   3   4.1e-09   1.9e-07   27.5   0.0   489   768   148   452   141   533 0.74 -
NODE_43253_length_7807_cov_41.142839:3562-4269     -            236 9010at7898           -           1033   5.1e-09   32.6   2.6   1   2   8.9e-05     0.004   13.1   0.1   108   185    19    98    14   103 0.79 -
NODE_43253_length_7807_cov_41.142839:3562-4269     -            236 9010at7898           -           1033   5.1e-09   32.6   2.6   2   2   4.2e-07   1.9e-05   20.8   1.2    87   208    95   218    84   226 0.74 -
NODE_3224_length_20987_cov_42.613702:14862-15584   -            241 9010at7898           -           1033   5.2e-09   32.6   2.1   1   1   1.4e-10   6.6e-09   32.3   2.1   152   299    45   193    23   215 0.76 -
NODE_17767_length_12175_cov_27.800679:5531-6754    -            408 9010at7898           -           1033   5.8e-09   32.4   8.8   1   2   1.4e-07   6.5e-06   22.4   3.2   108   251    46   196    26   197 0.80 -
NODE_17767_length_12175_cov_27.800679:5531-6754    -            408 9010at7898           -           1033   5.8e-09   32.4   8.8   2   2   1.5e-05   0.00068   15.7   2.5    72   185   156   268   134   276 0.60 -
NODE_35609_length_8739_cov_29.951157:898-1794      -            299 9010at7898           -           1033   8.9e-09   31.8   9.5   1   2   0.00066      0.03   10.2   0.1   112   206    53   150    46   153 0.81 -
NODE_35609_length_8739_cov_29.951157:898-1794      -            299 9010at7898           -           1033   8.9e-09   31.8   9.5   2   2   1.9e-08   8.8e-07   25.2   6.0   131   207   146   223   129   244 0.88 -
NODE_62152_length_6091_cov_28.720127:2228-3451     -            408 9010at7898           -           1033   1.2e-08   31.4   4.4   1   1   6.4e-10   2.9e-08   30.1   4.4   126   331    41   254    29   271 0.82 -
NODE_42052_length_7945_cov_31.453989:2316-4087     -            226 9010at7898           -           1033   1.2e-08   31.4  10.4   1   2   3.8e-05    0.0017   14.3   1.1   101   167    28    92     4    98 0.72 -
NODE_42052_length_7945_cov_31.453989:2316-4087     -            226 9010at7898           -           1033   1.2e-08   31.4  10.4   2   2   1.3e-07     6e-06   22.5   2.3   103   217    98   212    92   221 0.87 -
NODE_27754_length_9960_cov_36.810364:6277-6864     -            196 9010at7898           -           1033   1.4e-08   31.2   1.0   1   2   6.3e-05    0.0029   13.6   0.2   104   168    29    91    21    97 0.86 -
NODE_27754_length_9960_cov_36.810364:6277-6864     -            196 9010at7898           -           1033   1.4e-08   31.2   1.0   2   2     7e-06   0.00032   16.8   0.0   105   186    99   183    91   193 0.84 -
NODE_75444_length_5195_cov_24.601452:902-2146      -            415 9010at7898           -           1033   1.6e-08   31.0   1.4   1   1   1.5e-08   6.9e-07   25.6   1.4    99   296    67   274    50   283 0.49 -
NODE_4976_length_18597_cov_26.274841:4154-5941     -            596 9010at7898           -           1033   1.6e-08   31.0  14.0   1   2   2.9e-05    0.0013   14.7   0.6   235   299    61   127    29   160 0.61 -
NODE_4976_length_18597_cov_26.274841:4154-5941     -            596 9010at7898           -           1033   1.6e-08   31.0  14.0   2   2   8.7e-07   3.9e-05   19.8   6.3    29   187   182   345   169   356 0.86 -
NODE_909_length_27902_cov_35.740639:18197-18994    -            266 9010at7898           -           1033   1.7e-08   30.9   7.7   1   1   2.1e-09   9.4e-08   28.5   7.7   107   331    30   261    27   265 0.81 -
NODE_1709_length_24426_cov_30.329510:22381-23916   -            512 9010at7898           -           1033   2.3e-08   30.5   8.6   1   3     8e-05    0.0037   13.3   0.6   133   370    29   108     3   157 0.50 -
NODE_1709_length_24426_cov_30.329510:22381-23916   -            512 9010at7898           -           1033   2.3e-08   30.5   8.6   2   3       1.3        57   -0.6   0.0   132   164   291   323   289   329 0.91 -
NODE_1709_length_24426_cov_30.329510:22381-23916   -            512 9010at7898           -           1033   2.3e-08   30.5   8.6   3   3   3.6e-07   1.6e-05   21.0   1.6    14   119   316   420   309   444 0.80 -
NODE_18293_length_12029_cov_42.756832:1563-2450    -            296 9010at7898           -           1033   2.8e-08   30.2  21.2   1   2   2.2e-06   9.9e-05   18.4   6.4    77   171    11   105     2   123 0.83 -
NODE_18293_length_12029_cov_42.756832:1563-2450    -            296 9010at7898           -           1033   2.8e-08   30.2  21.2   2   2   1.1e-05   0.00049   16.1   9.5    58   205   111   260   105   267 0.87 -
NODE_51517_length_6979_cov_28.579651:1023-2540     -            506 9010at7898           -           1033   3.9e-08   29.7  22.0   1   2   0.00026     0.012   11.6   0.5   109   186    31   107    16   125 0.74 -
NODE_51517_length_6979_cov_28.579651:1023-2540     -            506 9010at7898           -           1033   3.9e-08   29.7  22.0   2   2   3.2e-06   0.00015   17.9  16.6    13   210   124   323   116   364 0.80 -
NODE_9114_length_15535_cov_32.503239:10536-11672   -            379 9010at7898           -           1033   3.9e-08   29.7   5.8   1   2   1.9e-07   8.5e-06   22.0   0.3   155   296    50   203    44   210 0.78 -
NODE_9114_length_15535_cov_32.503239:10536-11672   -            379 9010at7898           -           1033   3.9e-08   29.7   5.8   2   2   0.00063     0.029   10.3   0.7    59   163   241   346   209   359 0.67 -
NODE_1939_length_23768_cov_39.758334:21151-22290   -            380 9010at7898           -           1033     5e-08   29.4   3.4   1   2   2.6e-07   1.2e-05   21.5   0.7   107   190    35   120    26   125 0.89 -
NODE_1939_length_23768_cov_39.758334:21151-22290   -            380 9010at7898           -           1033     5e-08   29.4   3.4   2   2    0.0017     0.076    8.9   0.1   235   299   123   193   120   199 0.74 -
NODE_47540_length_7360_cov_27.506129:2150-3589     -            480 9010at7898           -           1033   6.5e-08   29.0  13.0   1   2   1.1e-05   0.00049   16.2   2.9    89   178    10    99     3   123 0.78 -
NODE_47540_length_7360_cov_27.506129:2150-3589     -            480 9010at7898           -           1033   6.5e-08   29.0  13.0   2   2   2.5e-06   0.00011   18.3   2.5    99   226   297   428   290   461 0.78 -
NODE_57899_length_6418_cov_38.664504:4461-5792     -            444 9010at7898           -           1033   6.9e-08   28.9  11.6   1   2   1.6e-07   7.2e-06   22.2   5.2    31   187    68   227    49   233 0.82 -
NODE_57899_length_6418_cov_38.664504:4461-5792     -            444 9010at7898           -           1033   6.9e-08   28.9  11.6   2   2   0.00055     0.025   10.5   0.4   104   166   238   301   228   355 0.60 -
NODE_72509_length_5380_cov_24.431547:1178-1768     -            197 9010at7898           -           1033     8e-08   28.7   3.7   1   1   2.1e-09   9.7e-08   28.4   3.7   105   206    73   176    55   188 0.88 -
NODE_3711_length_20239_cov_21.254916:10086-10808   -            241 9010at7898           -           1033   1.8e-07   27.5   1.5   1   1   4.9e-09   2.2e-07   27.2   1.5   261   372    56   169    23   177 0.79 -
NODE_62216_length_6085_cov_30.489977:2499-3275     -            259 9010at7898           -           1033   1.9e-07   27.5  12.2   1   2     6e-05    0.0027   13.7   0.7   239   299    32    94    13   107 0.76 -
NODE_62216_length_6085_cov_30.489977:2499-3275     -            259 9010at7898           -           1033   1.9e-07   27.5  12.2   2   2   3.1e-06   0.00014   17.9   5.5   128   205   106   184   101   190 0.88 -
NODE_7524_length_16453_cov_32.169255:1139-2245     -            369 9010at7898           -           1033     2e-07   27.4  18.2   1   3   1.4e-07   6.4e-06   22.4   5.6   227   367     7   148     2   154 0.80 -
NODE_7524_length_16453_cov_32.169255:1139-2245     -            369 9010at7898           -           1033     2e-07   27.4  18.2   2   3   1.4e-05   0.00066   15.7   1.7    32   156   112   238   105   269 0.70 -
NODE_7524_length_16453_cov_32.169255:1139-2245     -            369 9010at7898           -           1033     2e-07   27.4  18.2   3   3     0.013       0.6    5.9   0.3    42    91   268   319   252   328 0.82 -
NODE_48098_length_7304_cov_33.887856:3399-5219     -            607 9010at7898           -           1033   2.2e-07   27.3  37.7   1   3   0.00063     0.028   10.3   8.9    52   172    96   214    65   233 0.67 -
NODE_48098_length_7304_cov_33.887856:3399-5219     -            607 9010at7898           -           1033   2.2e-07   27.3  37.7   2   3   3.3e-06   0.00015   17.8  11.2   151   297   263   425   256   450 0.51 -
NODE_48098_length_7304_cov_33.887856:3399-5219     -            607 9010at7898           -           1033   2.2e-07   27.3  37.7   3   3    0.0023      0.11    8.4   5.0   152   275   390   518   385   532 0.70 -
NODE_2862_length_21546_cov_176.328204:10545-11447  -            301 9010at7898           -           1033   2.3e-07   27.2   5.6   1   2   8.1e-08   3.7e-06   23.2   5.2   128   330    33   244    23   260 0.75 -
NODE_2862_length_21546_cov_176.328204:10545-11447  -            301 9010at7898           -           1033   2.3e-07   27.2   5.6   2   2     0.027       1.2    4.9   0.4   128   162   225   259   208   279 0.75 -
NODE_63685_length_5977_cov_35.460020:2244-4499     -            752 9010at7898           -           1033   2.7e-07   26.9  10.8   1   2     6e-07   2.7e-05   20.3   2.4   105   181    29   109    15   176 0.81 -
NODE_63685_length_5977_cov_35.460020:2244-4499     -            752 9010at7898           -           1033   2.7e-07   26.9  10.8   2   2   0.00031     0.014   11.3   1.3     9   159   331   480   285   496 0.57 -
NODE_552_length_30677_cov_40.568644:639-15077      -            901 9010at7898           -           1033   3.8e-07   26.4   7.7   1   1   1.8e-08   8.4e-07   25.3   7.7    26   207    12   198     2   278 0.64 -
NODE_55664_length_6611_cov_26.792230:4218-5390     -            391 9010at7898           -           1033   9.1e-07   25.2  11.7   1   1   1.9e-07   8.6e-06   22.0  11.8    94   368    55   341    38   345 0.69 -
NODE_14438_length_13214_cov_36.348761:8793-9374    -            194 9010at7898           -           1033   9.8e-07   25.1   9.7   1   1   1.2e-06   5.3e-05   19.3  10.2    35   206    20   186    19   194 0.83 -
NODE_59604_length_6286_cov_28.615646:4902-5474     -            191 9010at7898           -           1033   1.1e-06   25.0   6.9   1   2   6.5e-05     0.003   13.5   4.7   132   186    50   105    43   108 0.89 -
NODE_59604_length_6286_cov_28.615646:4902-5474     -            191 9010at7898           -           1033   1.1e-06   25.0   6.9   2   2   2.3e-06   0.00011   18.4   0.5   102   186    91   177    86   189 0.86 -
NODE_49865_length_7134_cov_29.715423:3653-4258     -            202 9010at7898           -           1033   1.2e-06   24.8   4.1   1   1   2.3e-07     1e-05   21.7   4.4   111   217    63   172    48   185 0.73 -
NODE_5849_length_17792_cov_28.765614:4533-5237     -            235 9010at7898           -           1033   1.3e-06   24.7   3.0   1   2   0.00014    0.0064   12.4   0.2   216   283    24    92     2   109 0.67 -
NODE_5849_length_17792_cov_28.765614:4533-5237     -            235 9010at7898           -           1033   1.3e-06   24.7   3.0   2   2    0.0001    0.0046   12.9   0.2   225   298   122   197   106   213 0.78 -
NODE_1709_length_24426_cov_30.329510:23257-23982   -            242 9010at7898           -           1033   1.4e-06   24.6   0.7   1   1     4e-08   1.8e-06   24.2   0.7    13   119    23   128    16   154 0.80 -
NODE_147398_length_2333_cov_33.026410:1101-1427    -            109 9010at7898           -           1033   1.4e-06   24.5   0.1   1   1   4.1e-08   1.9e-06   24.2   0.1   228   299    32   106     4   109 0.82 -
NODE_60762_length_6194_cov_28.437736:2466-3578     -            371 9010at7898           -           1033   2.1e-06   24.0  12.2   1   2   1.5e-06   6.9e-05   19.0   2.1    38   177    38   177    33   185 0.84 -
NODE_60762_length_6194_cov_28.437736:2466-3578     -            371 9010at7898           -           1033   2.1e-06   24.0  12.2   2   2   0.00067      0.03   10.2   4.3    28   193   175   339   170   364 0.74 -
NODE_3212_length_21008_cov_29.426945:10055-10594   -            180 9010at7898           -           1033   2.2e-06   23.9   0.4   1   2     8e-07   3.7e-05   19.9   0.1   104   166    27    87    13    93 0.89 -
NODE_3212_length_21008_cov_29.426945:10055-10594   -            180 9010at7898           -           1033   2.2e-06   23.9   0.4   2   2      0.18       8.3    2.1   0.0   126   151    96   121    90   132 0.85 -
NODE_17593_length_12219_cov_33.576073:8880-10370   -            497 9010at7898           -           1033   2.3e-06   23.9  13.8   1   2     2e-05   0.00092   15.2   9.5   113   288     9   195     1   208 0.59 -
NODE_17593_length_12219_cov_33.576073:8880-10370   -            497 9010at7898           -           1033   2.3e-06   23.9  13.8   2   2    0.0013     0.059    9.2   0.2    43    94   204   257   187   264 0.83 -
NODE_12891_length_13784_cov_22.998100:9596-10129   -            178 9010at7898           -           1033   3.1e-06   23.4   0.2   1   2   0.00015    0.0067   12.4   0.2   108   168    12    70     6    76 0.78 -
NODE_12891_length_13784_cov_22.998100:9596-10129   -            178 9010at7898           -           1033   3.1e-06   23.4   0.2   2   2    0.0014     0.063    9.2   0.0   106   187    79   163    73   171 0.84 -
NODE_6021_length_17646_cov_35.718527:939-1661      -            241 9010at7898           -           1033   3.3e-06   23.3   0.3   1   1   9.1e-08   4.1e-06   23.0   0.3   241   375    18   155     4   172 0.73 -
NODE_12174_length_14070_cov_116.437621:11425-13731 -            769 9010at7898           -           1033   4.3e-06   23.0  10.0   1   3     5e-05    0.0023   13.9   0.2    58   166    27   134    13   179 0.69 -
NODE_12174_length_14070_cov_116.437621:11425-13731 -            769 9010at7898           -           1033   4.3e-06   23.0  10.0   2   3    0.0034      0.15    7.9   0.6    29   141   307   426   283   433 0.77 -
NODE_12174_length_14070_cov_116.437621:11425-13731 -            769 9010at7898           -           1033   4.3e-06   23.0  10.0   3   3   0.00078     0.036   10.0   3.7     6   187   333   517   331   522 0.75 -
NODE_23587_length_10748_cov_61.839422:7186-8842    -            364 9010at7898           -           1033   4.9e-06   22.8   5.6   1   1   2.2e-07   9.9e-06   21.8   5.6     4   166    43   213    40   237 0.84 -
NODE_16298_length_12603_cov_34.738244:6985-7692    -            236 9010at7898           -           1033   5.3e-06   22.7   0.1   1   1   1.4e-07   6.4e-06   22.4   0.1   241   374    35   171    16   186 0.76 -
NODE_117917_length_3248_cov_38.231820:914-1858     -            315 9010at7898           -           1033   5.3e-06   22.6  16.8   1   1   1.3e-05   0.00061   15.8  16.8   155   358    96   306    89   312 0.64 -
NODE_96448_length_4108_cov_40.801696:1660-2439     -            260 9010at7898           -           1033   6.3e-06   22.4  10.7   1   1   3.8e-07   1.7e-05   21.0  10.7    95   279    61   249    41   256 0.69 -
NODE_45485_length_7571_cov_24.610680:2765-6682     -            144 9010at7898           -           1033   7.9e-06   22.1   1.3   1   1   2.4e-07   1.1e-05   21.6   1.3    80   186    25   130     4   140 0.53 -
NODE_429_length_32292_cov_41.417948:14072-14779    -            236 9010at7898           -           1033     1e-05   21.7   1.2   1   1   2.7e-07   1.2e-05   21.4   1.2    98   253    35   195    16   214 0.74 -
NODE_26276_length_10231_cov_40.693348:593-1309     -            239 9010at7898           -           1033   1.1e-05   21.6  11.2   1   1   1.3e-06   6.1e-05   19.1  11.3   126   298    58   218    33   229 0.75 -
NODE_47540_length_7360_cov_27.506129:2984-3622     -            213 9010at7898           -           1033   1.2e-05   21.4   2.6   1   1   3.5e-07   1.6e-05   21.1   2.6    99   226    19   150    12   184 0.77 -
NODE_64509_length_5915_cov_232.078920:4308-4898    -            197 9010at7898           -           1033   1.5e-05   21.2   1.7   1   3      0.24        11    1.7   0.1   110   142     4    37     2    54 0.77 -
NODE_64509_length_5915_cov_232.078920:4308-4898    -            197 9010at7898           -           1033   1.5e-05   21.2   1.7   2   3   0.00043      0.02   10.8   0.0   105   165    89   148    71   155 0.84 -
NODE_64509_length_5915_cov_232.078920:4308-4898    -            197 9010at7898           -           1033   1.5e-05   21.2   1.7   3   3     0.008      0.37    6.6   0.1   263   298   161   196   155   197 0.81 -
NODE_134144_length_2708_cov_33.136451:1668-2414    -            249 9010at7898           -           1033   1.6e-05   21.1  12.5   1   1   7.7e-07   3.5e-05   19.9  11.9   109   278     3   181     1   186 0.85 -
NODE_73599_length_5310_cov_31.431971:1301-2593     -            431 9010at7898           -           1033   1.9e-05   20.8   5.9   1   1     5e-07   2.3e-05   20.6   5.4    41   194    11   166     1   194 0.75 -
NODE_54176_length_6737_cov_25.155167:29-1282       -            418 9010at7898           -           1033   2.2e-05   20.6   6.6   1   1   6.1e-07   2.8e-05   20.3   6.6   147   367     1   232     1   239 0.80 -
NODE_8584_length_15836_cov_76.978649:8731-9399     -            223 9010at7898           -           1033   2.2e-05   20.6   8.7   1   2   4.1e-05    0.0019   14.2   2.1   105   167    21    86     7    95 0.83 -
NODE_8584_length_15836_cov_76.978649:8731-9399     -            223 9010at7898           -           1033   2.2e-05   20.6   8.7   2   2   0.00058     0.027   10.4   0.5   105   184   144   223   120   223 0.78 -
NODE_15235_length_12924_cov_27.558830:10985-11569  -            195 9010at7898           -           1033   3.5e-05   19.9   0.2   1   2   2.2e-06    0.0001   18.4   0.1   100   361    35   116    15   128 0.55 -
NODE_15235_length_12924_cov_27.558830:10985-11569  -            195 9010at7898           -           1033   3.5e-05   19.9   0.2   2   2      0.28        13    1.5   0.0   103   123   110   130   106   136 0.85 -
NODE_185291_length_1461_cov_47.423642:230-1081     -            284 9010at7898           -           1033   4.6e-05   19.5   6.4   1   2     1e-06   4.6e-05   19.5   6.4    21   191    36   212    24   228 0.79 -
NODE_185291_length_1461_cov_47.423642:230-1081     -            284 9010at7898           -           1033   4.6e-05   19.5   6.4   2   2      0.45        21    0.8   0.4    54   275   217   256   210   282 0.45 -
NODE_62859_length_6038_cov_30.612224:1897-2451     -            185 9010at7898           -           1033   4.7e-05   19.5   3.6   1   1   1.9e-06   8.6e-05   18.7   2.5   103   207    46   152     7   160 0.83 -
NODE_11526_length_14343_cov_34.362117:8860-11001   -            714 9010at7898           -           1033   5.3e-05   19.3   5.0   1   2      0.21       9.8    1.9   0.1   109   163    47    99    39   106 0.88 -
NODE_11526_length_14343_cov_34.362117:8860-11001   -            714 9010at7898           -           1033   5.3e-05   19.3   5.0   2   2   4.9e-06   0.00022   17.3   1.9   105   223   112   232   104   241 0.79 -
NODE_36114_length_8671_cov_20.707886:3021-3897     -            252 9010at7898           -           1033   5.4e-05   19.3   0.8   1   1   5.2e-05    0.0024   13.9   0.2   106   169    70   134    61   148 0.83 -
NODE_27631_length_9985_cov_39.320453:8007-8609     -            201 9010at7898           -           1033   7.9e-05   18.8  10.8   1   1   4.7e-06   0.00021   17.3  10.8   115   305     3   198     1   200 0.68 -
NODE_1238_length_26208_cov_34.987590:15705-24749   -            288 9010at7898           -           1033    0.0001   18.4   4.8   1   2   0.00011    0.0049   12.8   1.2   105   175    73   145    64   158 0.82 -
NODE_1238_length_26208_cov_34.987590:15705-24749   -            288 9010at7898           -           1033    0.0001   18.4   4.8   2   2    0.0055      0.25    7.2   0.1    60   121   177   237   159   253 0.71 -
NODE_35445_length_8757_cov_41.208247:4718-5356     -            213 9010at7898           -           1033   0.00012   18.2   5.1   1   2     0.018      0.82    5.5   0.1   263   300    45    83    13    88 0.85 -
NODE_35445_length_8757_cov_41.208247:4718-5356     -            213 9010at7898           -           1033   0.00012   18.2   5.1   2   2   6.6e-05     0.003   13.5   5.2    71   185    60   176    44   185 0.44 -
NODE_45822_length_7535_cov_30.964094:737-1831      -            365 9010at7898           -           1033   0.00013   18.1   3.3   1   2   3.9e-05    0.0018   14.3   1.3    51   181    11   143     2   152 0.80 -
NODE_45822_length_7535_cov_30.964094:737-1831      -            365 9010at7898           -           1033   0.00013   18.1   3.3   2   2     0.018      0.82    5.5   0.1   312   367   138   195   131   202 0.82 -
NODE_92933_length_4266_cov_34.529158:1000-3222     -            741 9010at7898           -           1033   0.00023   17.2  15.7   1   3   7.7e-05    0.0035   13.3   1.4   107   179     6    83     3   115 0.85 -
NODE_92933_length_4266_cov_34.529158:1000-3222     -            741 9010at7898           -           1033   0.00023   17.2  15.7   2   3     0.012      0.54    6.1   4.8   101   167   309   385   284   390 0.75 -
NODE_92933_length_4266_cov_34.529158:1000-3222     -            741 9010at7898           -           1033   0.00023   17.2  15.7   3   3      0.03       1.4    4.7   0.1   231   354   383   500   371   538 0.68 -
NODE_37870_length_8446_cov_41.148916:723-3687      -            187 9010at7898           -           1033   0.00046   16.2   0.0   1   1   1.5e-05   0.00066   15.7   0.0   115   298    37   130     7   144 0.57 -
NODE_4873_length_18700_cov_43.314661:16215-16607   -            131 9010at7898           -           1033   0.00053   16.0   3.0   1   1   3.9e-05    0.0018   14.3   3.0    87   171    27   111    25   131 0.68 -
NODE_19951_length_11592_cov_110.845036:3990-4439   -            150 9010at7898           -           1033    0.0022   14.0   0.6   1   2   0.00014    0.0065   12.4   0.5   132   175     6    49     2    70 0.78 -
NODE_19951_length_11592_cov_110.845036:3990-4439   -            150 9010at7898           -           1033    0.0022   14.0   0.6   2   2   0.00056     0.026   10.5   0.2   104   175    25    98    21   109 0.83 -
NODE_9555_length_15306_cov_29.526797:4104-4484     -            127 9010at7898           -           1033    0.0029   13.6   0.0   1   1   6.4e-05    0.0029   13.6   0.0   128   186    15    74     2   111 0.86 -
NODE_79829_length_4941_cov_45.509500:1334-4826     -            438 9010at7898           -           1033    0.0046   12.9   0.9   1   1   0.00014    0.0064   12.5   0.9   213   280    58   120    42   158 0.58 -
NODE_5141_length_18444_cov_59.282529:7171-7803     -            211 9010at7898           -           1033    0.0058   12.6   0.9   1   1   0.00015     0.007   12.3   0.9   104   162    38    97    13   120 0.68 -
NODE_83534_length_4740_cov_29.106658:1552-2676     -            375 9010at7898           -           1033     0.017   11.1  11.6   1   1   0.00083     0.038    9.9  11.6   132   257    92   228    64   248 0.50 -
NODE_3424_length_20655_cov_46.157716:670-7452      -            282 9010at7898           -           1033      0.13    8.1   6.9   1   1    0.0055      0.25    7.2   6.9   103   205     6   115     3   130 0.64 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/9010at7898.hmm
# Target file:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/hmmer_output/initial_run_results/9010at7898.out --cpu 1 /home/e1garcia/shotgun_PIRE/abyss/busco_downloads/lineages/actinopterygii_odb10/hmms/9010at7898.hmm /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus/busco_scaffolds_results-SPAdes_contam_R1R2_noIsolate/run_actinopterygii_odb10/metaeuk_output/initial_results/scaffolds.modified.fasta.modified.fas 
# Current dir:     /home/e1garcia/shotgun_PIRE/pire_ssl_data_processing/plotosus_lineatus
# Date:            Fri Aug 20 13:36:52 2021
# [ok]
